link_id,epoch_index,t_tdb,t_utc,gnss_const_id,gnss_const,prn,frequency_id,frequency,rx_x_ecef_m,rx_y_ecef_m,rx_z_ecef_m,tx_x_ecef_m,tx_y_ecef_m,tx_z_ecef_m,tangent_radius_earth_center_m,tangent_altitude_m,tx_boresight_angle_deg,cn0_dbhz,ionosphere_plasma_delay_m,tecu,tec_delay_m,second_delay_m,third_delay_m,dist_bend_m,tec_delay_bend_m,max_sep_line_m,final_pos_err_m
401,100,7.889617691839e+08,7.889617000000e+08,0,GPS,4,0,L1,-3.318024198763e+08,-8.993987785326e+07,-1.642164662829e+08,2.540099188437e+07,-2.338298390549e+05,-7.896660567849e+06,1.805008705906e+07,1.167908705906e+07,4.273003477962e+01,1.355367385880e+01,0,0,0,0,0,0,0,0,0
402,100,7.889617691839e+08,7.889617000000e+08,0,GPS,21,0,L1,-3.318024198763e+08,-8.993987785326e+07,-1.642164662829e+08,1.829875001271e+07,1.120500484799e+07,1.666361030823e+07,8.070552466073e+06,1.699552466073e+06,1.728150072149e+01,2.255153132925e+01,0,0,0,0,0,0,0,0,0
403,100,7.889617691839e+08,7.889617000000e+08,0,GPS,27,0,L1,-3.318024198763e+08,-8.993987785326e+07,-1.642164662829e+08,1.929566043456e+07,1.283948382872e+07,-1.360513553889e+07,2.210855594639e+07,1.573755594639e+07,5.534983174509e+01,1.415820995085e+01,0,0,0,0,0,0,0,0,0
404,101,7.889617701839e+08,7.889617010000e+08,0,GPS,2,0,L1,-3.318098990743e+08,-8.991562433567e+07,-1.642170364449e+08,1.731425705610e+07,3.794398139967e+06,2.032956384529e+07,1.008921984052e+07,3.718219840516e+06,2.196666008740e+01,1.770592059171e+01,0,0,0,0,0,0,0,0,0
405,101,7.889617701839e+08,7.889617010000e+08,0,GPS,4,0,L1,-3.318098990743e+08,-8.991562433567e+07,-1.642170364449e+08,2.540190946730e+07,-2.333961557891e+05,-7.893698312968e+06,1.804750198908e+07,1.167650198908e+07,4.272246880023e+01,1.356826044933e+01,0,0,0,0,0,0,0,0,0
406,101,7.889617701839e+08,7.889617010000e+08,0,GPS,21,0,L1,-3.318098990743e+08,-8.991562433567e+07,-1.642170364449e+08,1.829951597103e+07,1.120684666933e+07,1.666157181951e+07,8.071124666554e+06,1.700124666554e+06,1.728274789397e+01,2.254882869189e+01,0,0,0,0,0,0,0,0,0
407,101,7.889617701839e+08,7.889617010000e+08,0,GPS,27,0,L1,-3.318098990743e+08,-8.991562433567e+07,-1.642170364449e+08,1.929398226404e+07,1.283940934562e+07,-1.360758185182e+07,2.211049497450e+07,1.573949497450e+07,5.535710895409e+01,1.415793379599e+01,0,0,0,0,0,0,0,0,0
408,102,7.889617711839e+08,7.889617020000e+08,0,GPS,2,0,L1,-3.318173763350e+08,-8.989137052658e+07,-1.642176072244e+08,1.731523571584e+07,3.796653979748e+06,2.032830418318e+07,1.008724019091e+07,3.716240190913e+06,2.196212878616e+01,1.771531862459e+01,0,0,0,0,0,0,0,0,0
409,102,7.889617711839e+08,7.889617020000e+08,0,GPS,4,0,L1,-3.318173763350e+08,-8.989137052658e+07,-1.642176072244e+08,2.540282724854e+07,-2.329626074162e+05,-7.890736058087e+06,1.804491704609e+07,1.167391704609e+07,4.271490299983e+01,1.358285131655e+01,0,0,0,0,0,0,0,0,0
410,102,7.889617711839e+08,7.889617020000e+08,0,GPS,21,0,L1,-3.318173763350e+08,-8.989137052658e+07,-1.642176072244e+08,1.830028229521e+07,1.120868843816e+07,1.665953333106e+07,8.071698347108e+06,1.700698347108e+06,1.728399799755e+01,2.254611973340e+01,0,0,0,0,0,0,0,0,0
411,102,7.889617711839e+08,7.889617020000e+08,0,GPS,27,0,L1,-3.318173763350e+08,-8.989137052658e+07,-1.642176072244e+08,1.929230418484e+07,1.283933517596e+07,-1.361002816507e+07,2.211243413506e+07,1.574143413506e+07,5.536438632261e+01,1.415765742960e+01,0,0,0,0,0,0,0,0,0
412,103,7.889617721839e+08,7.889617030000e+08,0,GPS,1,0,L1,-3.318248516592e+08,-8.986711642158e+07,-1.642181786213e+08,1.601991327715e+07,2.456473408077e+06,2.101742087295e+07,1.144526856000e+07,5.074268559997e+06,2.554603260688e+01,1.000502484740e+01,0,0,0,0,0,0,0,0,0
413,103,7.889617721839e+08,7.889617030000e+08,0,GPS,2,0,L1,-3.318248516592e+08,-8.986711642158e+07,-1.642181786213e+08,1.731621479662e+07,3.798909696294e+06,2.032704452126e+07,1.008526133919e+07,3.714261339193e+06,2.195759899656e+01,1.772471412619e+01,0,0,0,0,0,0,0,0,0
414,103,7.889617721839e+08,7.889617030000e+08,0,GPS,4,0,L1,-3.318248516592e+08,-8.986711642158e+07,-1.642181786213e+08,2.540374522808e+07,-2.325291943328e+05,-7.887773803206e+06,1.804233223010e+07,1.167133223010e+07,4.270733737880e+01,1.359744646216e+01,0,0,0,0,0,0,0,0,0
415,103,7.889617721839e+08,7.889617030000e+08,0,GPS,21,0,L1,-3.318248516592e+08,-8.986711642158e+07,-1.642181786213e+08,1.830104898536e+07,1.121053015517e+07,1.665749484234e+07,8.072273507679e+06,1.701273507679e+06,1.728525103204e+01,2.254340445493e+01,0,0,0,0,0,0,0,0,0
416,103,7.889617721839e+08,7.889617030000e+08,0,GPS,27,0,L1,-3.318248516592e+08,-8.986711642158e+07,-1.642181786213e+08,1.929062619752e+07,1.283926131915e+07,-1.361247447832e+07,2.211437342774e+07,1.574337342774e+07,5.537166384933e+01,1.415738085179e+01,0,0,0,0,0,0,0,0,0
417,104,7.889617731839e+08,7.889617040000e+08,0,GPS,1,0,L1,-3.318323250462e+08,-8.984286202353e+07,-1.642187506353e+08,1.602056913094e+07,2.459053532388e+06,2.101660892493e+07,1.144348405416e+07,5.072484054163e+06,2.554177129089e+01,1.001649495454e+01,0,0,0,0,0,0,0,0,0
418,104,7.889617731839e+08,7.889617040000e+08,0,GPS,2,0,L1,-3.318323250462e+08,-8.984286202353e+07,-1.642187506353e+08,1.731719429843e+07,3.801165290219e+06,2.032578485933e+07,1.008328328555e+07,3.712283285552e+06,2.195307071914e+01,1.773410709468e+01,0,0,0,0,0,0,0,0,0
419,104,7.889617731839e+08,7.889617040000e+08,0,GPS,4,0,L1,-3.318323250462e+08,-8.984286202353e+07,-1.642187506353e+08,2.540466340591e+07,-2.320959163805e+05,-7.884811548325e+06,1.803974754117e+07,1.166874754117e+07,4.269977193752e+01,1.361204588783e+01,0,0,0,0,0,0,0,0,0
420,104,7.889617731839e+08,7.889617040000e+08,0,GPS,21,0,L1,-3.318323250462e+08,-8.984286202353e+07,-1.642187506353e+08,1.830181604146e+07,1.121237181945e+07,1.665545635389e+07,8.072850147692e+06,1.701850147692e+06,1.728650699619e+01,2.254068285890e+01,0,0,0,0,0,0,0,0,0
421,104,7.889617731839e+08,7.889617040000e+08,0,GPS,27,0,L1,-3.318323250462e+08,-8.984286202353e+07,-1.642187506353e+08,1.928894830204e+07,1.283918777533e+07,-1.361492079157e+07,2.211631285248e+07,1.574531285248e+07,5.537894153385e+01,1.415710406264e+01,0,0,0,0,0,0,0,0,0
422,105,7.889617741839e+08,7.889617050000e+08,0,GPS,1,0,L1,-3.318397964955e+08,-8.981860733287e+07,-1.642193232662e+08,1.602122544623e+07,2.461633574655e+06,2.101579697678e+07,1.144170035047e+07,5.070700350474e+06,2.553751146246e+01,1.002796425595e+01,0,0,0,0,0,0,0,0,0
423,105,7.889617741839e+08,7.889617050000e+08,0,GPS,2,0,L1,-3.318397964955e+08,-8.981860733287e+07,-1.642193232662e+08,1.731817422129e+07,3.803420761473e+06,2.032452519740e+07,1.008130603045e+07,3.710306030451e+06,2.194854395507e+01,1.774349752707e+01,0,0,0,0,0,0,0,0,0
424,105,7.889617741839e+08,7.889617050000e+08,0,GPS,4,0,L1,-3.318397964955e+08,-8.981860733287e+07,-1.642193232662e+08,2.540558178201e+07,-2.316627735859e+05,-7.881849293445e+06,1.803716297931e+07,1.166616297931e+07,4.269220667637e+01,1.362664959529e+01,0,0,0,0,0,0,0,0,0
425,105,7.889617741839e+08,7.889617050000e+08,0,GPS,21,0,L1,-3.318397964955e+08,-8.981860733287e+07,-1.642193232662e+08,1.830258346343e+07,1.121421343195e+07,1.665341786518e+07,8.073428267089e+06,1.702428267089e+06,1.728776588982e+01,2.253795494648e+01,0,0,0,0,0,0,0,0,0
426,105,7.889617741839e+08,7.889617050000e+08,0,GPS,27,0,L1,-3.318397964955e+08,-8.981860733287e+07,-1.642193232662e+08,1.928727049875e+07,1.283911454421e+07,-1.361736710450e+07,2.211825240897e+07,1.574725240897e+07,5.538621937484e+01,1.415682706226e+01,0,0,0,0,0,0,0,0,0
427,106,7.889617751839e+08,7.889617060000e+08,0,GPS,1,0,L1,-3.318472660077e+08,-8.979435234761e+07,-1.642198965136e+08,1.602188222300e+07,2.464213534142e+06,2.101498502863e+07,1.143991744955e+07,5.068917449547e+06,2.553325312312e+01,1.003943274476e+01,0,0,0,0,0,0,0,0,0
428,106,7.889617751839e+08,7.889617060000e+08,0,GPS,2,0,L1,-3.318472660077e+08,-8.979435234761e+07,-1.642198965136e+08,1.731915456526e+07,3.805676110418e+06,2.032326553529e+07,1.007932957409e+07,3.708329574087e+06,2.194401870490e+01,1.775288542153e+01,0,0,0,0,0,0,0,0,0
429,106,7.889617751839e+08,7.889617060000e+08,0,GPS,4,0,L1,-3.318472660077e+08,-8.979435234761e+07,-1.642198965136e+08,2.540650035637e+07,-2.312297661605e+05,-7.878887038565e+06,1.803457854456e+07,1.166357854456e+07,4.268464159572e+01,1.364125758620e+01,0,0,0,0,0,0,0,0,0
430,106,7.889617751839e+08,7.889617060000e+08,0,GPS,21,0,L1,-3.318472660077e+08,-8.979435234761e+07,-1.642198965136e+08,1.830335125138e+07,1.121605499201e+07,1.665137937646e+07,8.074007865424e+06,1.703007865424e+06,1.728902771195e+01,2.253522071978e+01,0,0,0,0,0,0,0,0,0
431,106,7.889617751839e+08,7.889617060000e+08,0,GPS,27,0,L1,-3.318472660077e+08,-8.979435234761e+07,-1.642198965136e+08,1.928559278713e+07,1.283904162619e+07,-1.361981341775e+07,2.212019209773e+07,1.574919209773e+07,5.539349737376e+01,1.415654985066e+01,0,0,0,0,0,0,0,0,0
432,107,7.889617761839e+08,7.889617070000e+08,0,GPS,1,0,L1,-3.318547335797e+08,-8.977009707784e+07,-1.642204703775e+08,1.602252660115e+07,2.466794082084e+06,2.101416534340e+07,1.143813361235e+07,5.067133612351e+06,2.552900636898e+01,1.005078575867e+01,0,0,0,0,0,0,0,0,0
433,107,7.889617761839e+08,7.889617070000e+08,0,GPS,2,0,L1,-3.318547335797e+08,-8.977009707784e+07,-1.642204703775e+08,1.732012301888e+07,3.807932155280e+06,2.032199872918e+07,1.007735263460e+07,3.706352634598e+06,2.193950330470e+01,1.776222690752e+01,0,0,0,0,0,0,0,0,0
434,107,7.889617761839e+08,7.889617070000e+08,0,GPS,4,0,L1,-3.318547335797e+08,-8.977009707784e+07,-1.642204703775e+08,2.540740699562e+07,-2.307947595824e+05,-7.875921753877e+06,1.803198615350e+07,1.166098615350e+07,4.267707784692e+01,1.365600686815e+01,0,0,0,0,0,0,0,0,0
435,107,7.889617761839e+08,7.889617070000e+08,0,GPS,21,0,L1,-3.318547335797e+08,-8.977009707784e+07,-1.642204703775e+08,1.830410780090e+07,1.121789372796e+07,1.664933512439e+07,8.074589397573e+06,1.703589397573e+06,1.729030166987e+01,2.253245487974e+01,0,0,0,0,0,0,0,0,0
436,107,7.889617761839e+08,7.889617070000e+08,0,GPS,27,0,L1,-3.318547335797e+08,-8.977009707784e+07,-1.642204703775e+08,1.928390674734e+07,1.283895930727e+07,-1.362225488058e+07,2.212212197302e+07,1.575112197302e+07,5.540077880085e+01,1.415628835484e+01,0,0,0,0,0,0,0,0,0
437,108,7.889617771839e+08,7.889617080000e+08,0,GPS,1,0,L1,-3.318621992147e+08,-8.974584151193e+07,-1.642210448575e+08,1.602317261142e+07,2.469374574543e+06,2.101334684940e+07,1.143635112008e+07,5.065351120084e+06,2.552476069261e+01,1.006219168264e+01,0,0,0,0,0,0,0,0,0
438,108,7.889617771839e+08,7.889617080000e+08,0,GPS,2,0,L1,-3.318621992147e+08,-8.974584151193e+07,-1.642210448575e+08,1.732109302973e+07,3.810188146649e+06,2.032073299760e+07,1.007537693513e+07,3.704376935131e+06,2.193498909915e+01,1.777158272440e+01,0,0,0,0,0,0,0,0,0
439,108,7.889617771839e+08,7.889617080000e+08,0,GPS,4,0,L1,-3.318621992147e+08,-8.974584151193e+07,-1.642210448575e+08,2.540831548121e+07,-2.303601108263e+05,-7.872956917792e+06,1.802939500200e+07,1.165839500200e+07,4.266951413783e+01,1.367067373775e+01,0,0,0,0,0,0,0,0,0
440,108,7.889617771839e+08,7.889617080000e+08,0,GPS,21,0,L1,-3.318621992147e+08,-8.974584151193e+07,-1.642210448575e+08,1.830486584105e+07,1.121973287242e+07,1.664729170852e+07,8.075172634519e+06,1.704172634519e+06,1.729157809760e+01,2.252968707196e+01,0,0,0,0,0,0,0,0,0
441,108,7.889617771839e+08,7.889617080000e+08,0,GPS,27,0,L1,-3.318621992147e+08,-8.974584151193e+07,-1.642210448575e+08,1.928222211592e+07,1.283887836036e+07,-1.362469725123e+07,2.212405348336e+07,1.575305348336e+07,5.540806012991e+01,1.415601683474e+01,0,0,0,0,0,0,0,0,0
442,109,7.889617781839e+08,7.889617090000e+08,0,GPS,1,0,L1,-3.318696629096e+08,-8.972158565998e+07,-1.642216199534e+08,1.602381908324e+07,2.471954986681e+06,2.101252835528e+07,1.143456943310e+07,5.063569433104e+06,2.552051650692e+01,1.007359686188e+01,0,0,0,0,0,0,0,0,0
443,109,7.889617781839e+08,7.889617090000e+08,0,GPS,2,0,L1,-3.318696629096e+08,-8.972158565998e+07,-1.642216199534e+08,1.732206346170e+07,3.812444017570e+06,2.031946726584e+07,1.007340203767e+07,3.702402037672e+06,2.193047641070e+01,1.778093600909e+01,0,0,0,0,0,0,0,0,0
444,109,7.889617781839e+08,7.889617090000e+08,0,GPS,4,0,L1,-3.318696629096e+08,-8.972158565998e+07,-1.642216199534e+08,2.540922416537e+07,-2.299255950449e+05,-7.869992081380e+06,1.802680397758e+07,1.165580397758e+07,4.266195060331e+01,1.368534495950e+01,0,0,0,0,0,0,0,0,0
445,109,7.889617781839e+08,7.889617090000e+08,0,GPS,21,0,L1,-3.318696629096e+08,-8.972158565998e+07,-1.642216199534e+08,1.830562424653e+07,1.122157196721e+07,1.664524829212e+07,8.075757349926e+06,1.704757349926e+06,1.729285745365e+01,2.252691294857e+01,0,0,0,0,0,0,0,0,0
446,109,7.889617781839e+08,7.889617090000e+08,0,GPS,27,0,L1,-3.318696629096e+08,-8.972158565998e+07,-1.642216199534e+08,1.928053757473e+07,1.283879772796e+07,-1.362713962220e+07,2.212598512532e+07,1.575498512532e+07,5.541534162152e+01,1.415574510556e+01,0,0,0,0,0,0,0,0,0
447,110,7.889617791839e+08,7.889617100000e+08,0,GPS,1,0,L1,-3.318771246669e+08,-8.969732951275e+07,-1.642221956648e+08,1.602446601662e+07,2.474535317415e+06,2.101170986116e+07,1.143278855203e+07,5.061788552029e+06,2.551627381346e+01,1.008500128958e+01,0,0,0,0,0,0,0,0,0
448,110,7.889617791839e+08,7.889617100000e+08,0,GPS,2,0,L1,-3.318771246669e+08,-8.969732951275e+07,-1.642221956648e+08,1.732303431477e+07,3.814699766413e+06,2.031820153426e+07,1.007142794322e+07,3.700427943221e+06,2.192596524171e+01,1.779028675641e+01,0,0,0,0,0,0,0,0,0
449,110,7.889617791839e+08,7.889617100000e+08,0,GPS,4,0,L1,-3.318771246669e+08,-8.969732951275e+07,-1.642221956648e+08,2.541013304810e+07,-2.294912130040e+05,-7.867027244641e+06,1.802421308027e+07,1.165321308027e+07,4.265438724373e+01,1.370002053516e+01,0,0,0,0,0,0,0,0,0
450,110,7.889617791839e+08,7.889617100000e+08,0,GPS,21,0,L1,-3.318771246669e+08,-8.969732951275e+07,-1.642221956648e+08,1.830638301773e+07,1.122341101077e+07,1.664320487571e+07,8.076343543215e+06,1.705343543215e+06,1.729413973675e+01,2.252413251201e+01,0,0,0,0,0,0,0,0,0
451,110,7.889617791839e+08,7.889617100000e+08,0,GPS,27,0,L1,-3.318771246669e+08,-8.969732951275e+07,-1.642221956648e+08,1.927885312451e+07,1.283871740923e+07,-1.362958199317e+07,2.212791689857e+07,1.575691689857e+07,5.542262327438e+01,1.415547316742e+01,0,0,0,0,0,0,0,0,0
452,111,7.889617801839e+08,7.889617110000e+08,0,GPS,1,0,L1,-3.318845844856e+08,-8.967307307310e+07,-1.642227719917e+08,1.602511341154e+07,2.477115566807e+06,2.101089136703e+07,1.143100847723e+07,5.060008477226e+06,2.551203261317e+01,1.009640496026e+01,0,0,0,0,0,0,0,0,0
453,111,7.889617801839e+08,7.889617110000e+08,0,GPS,2,0,L1,-3.318845844856e+08,-8.967307307310e+07,-1.642227719917e+08,1.732400558902e+07,3.816955394330e+06,2.031693580250e+07,1.006945465171e+07,3.698454651707e+06,2.192145559216e+01,1.779963496562e+01,0,0,0,0,0,0,0,0,0
454,111,7.889617801839e+08,7.889617110000e+08,0,GPS,4,0,L1,-3.318845844856e+08,-8.967307307310e+07,-1.642227719917e+08,2.541104212919e+07,-2.290569653270e+05,-7.864062408229e+06,1.802162231077e+07,1.165062231077e+07,4.264682406133e+01,1.371470046289e+01,0,0,0,0,0,0,0,0,0
455,111,7.889617801839e+08,7.889617110000e+08,0,GPS,21,0,L1,-3.318845844856e+08,-8.967307307310e+07,-1.642227719917e+08,1.830714215455e+07,1.122525000319e+07,1.664116145931e+07,8.076931214063e+06,1.705931214063e+06,1.729542494616e+01,2.252134576408e+01,0,0,0,0,0,0,0,0,0
456,111,7.889617801839e+08,7.889617110000e+08,0,GPS,27,0,L1,-3.318845844856e+08,-8.967307307310e+07,-1.642227719917e+08,1.927716876521e+07,1.283863740428e+07,-1.363202436413e+07,2.212984880307e+07,1.575884880307e+07,5.542990508807e+01,1.415520102037e+01,0,0,0,0,0,0,0,0,0
457,112,7.889617811839e+08,7.889617120000e+08,0,GPS,1,0,L1,-3.318920423634e+08,-8.964881634870e+07,-1.642233489337e+08,1.602576126798e+07,2.479695735718e+06,2.101007287279e+07,1.142922920881e+07,5.058229208808e+06,2.550779290647e+01,1.010780786982e+01,0,0,0,0,0,0,0,0,0
458,112,7.889617811839e+08,7.889617120000e+08,0,GPS,2,0,L1,-3.318920423634e+08,-8.964881634870e+07,-1.642233489337e+08,1.732497728428e+07,3.819210901113e+06,2.031567007074e+07,1.006748216386e+07,3.696482163864e+06,2.191694746381e+01,1.780898063263e+01,0,0,0,0,0,0,0,0,0
459,112,7.889617811839e+08,7.889617120000e+08,0,GPS,4,0,L1,-3.318920423634e+08,-8.964881634870e+07,-1.642233489337e+08,2.541195140874e+07,-2.286228510953e+05,-7.861097571818e+06,1.801903166878e+07,1.164803166878e+07,4.263926105556e+01,1.372938474620e+01,0,0,0,0,0,0,0,0,0
460,112,7.889617811839e+08,7.889617120000e+08,0,GPS,21,0,L1,-3.318920423634e+08,-8.964881634870e+07,-1.642233489337e+08,1.830790165677e+07,1.122708894482e+07,1.663911804291e+07,8.077520362149e+06,1.706520362149e+06,1.729671308117e+01,2.251855270660e+01,0,0,0,0,0,0,0,0,0
461,112,7.889617811839e+08,7.889617120000e+08,0,GPS,27,0,L1,-3.318920423634e+08,-8.964881634870e+07,-1.642233489337e+08,1.927548449658e+07,1.283855771352e+07,-1.363446673510e+07,2.213178083877e+07,1.576078083877e+07,5.543718706219e+01,1.415492866450e+01,0,0,0,0,0,0,0,0,0
462,113,7.889617821839e+08,7.889617130000e+08,0,GPS,1,0,L1,-3.318994983027e+08,-8.962455933033e+07,-1.642239264906e+08,1.602640958593e+07,2.482275822499e+06,2.100925437866e+07,1.142745074765e+07,5.056450747646e+06,2.550355469545e+01,1.011921001007e+01,0,0,0,0,0,0,0,0,0
463,113,7.889617821839e+08,7.889617130000e+08,0,GPS,2,0,L1,-3.318994983027e+08,-8.962455933033e+07,-1.642239264906e+08,1.732594940061e+07,3.821466285670e+06,2.031440433915e+07,1.006551048043e+07,3.694510480426e+06,2.191244085840e+01,1.781832375337e+01,0,0,0,0,0,0,0,0,0
464,113,7.889617821839e+08,7.889617130000e+08,0,GPS,4,0,L1,-3.318994983027e+08,-8.962455933033e+07,-1.642239264906e+08,2.541286088671e+07,-2.281888710747e+05,-7.858132735407e+06,1.801644115433e+07,1.164544115433e+07,4.263169822679e+01,1.374407338684e+01,0,0,0,0,0,0,0,0,0
465,113,7.889617821839e+08,7.889617130000e+08,0,GPS,21,0,L1,-3.318994983027e+08,-8.962455933033e+07,-1.642239264906e+08,1.830866152468e+07,1.122892783510e+07,1.663707462650e+07,8.078110987151e+06,1.707110987151e+06,1.729800414104e+01,2.251575334137e+01,0,0,0,0,0,0,0,0,0
466,113,7.889617821839e+08,7.889617130000e+08,0,GPS,27,0,L1,-3.318994983027e+08,-8.962455933033e+07,-1.642239264906e+08,1.927380031903e+07,1.283847833638e+07,-1.363690910607e+07,2.213371300564e+07,1.576271300564e+07,5.544446919636e+01,1.415465609988e+01,0,0,0,0,0,0,0,0,0
467,114,7.889617831839e+08,7.889617140000e+08,0,GPS,1,0,L1,-3.319069523000e+08,-8.960030203049e+07,-1.642245046621e+08,1.602705836533e+07,2.484855828243e+06,2.100843588454e+07,1.142567309385e+07,5.054673093853e+06,2.549931798051e+01,1.013061137688e+01,0,0,0,0,0,0,0,0,0
468,114,7.889617831839e+08,7.889617140000e+08,0,GPS,2,0,L1,-3.319069523000e+08,-8.960030203049e+07,-1.642245046621e+08,1.732692193797e+07,3.823721549657e+06,2.031313860739e+07,1.006353960132e+07,3.692539601324e+06,2.190793577593e+01,1.782766432709e+01,0,0,0,0,0,0,0,0,0
469,114,7.889617831839e+08,7.889617140000e+08,0,GPS,4,0,L1,-3.319069523000e+08,-8.960030203049e+07,-1.642245046621e+08,2.541377056311e+07,-2.277550243677e+05,-7.855167898997e+06,1.801385076746e+07,1.164285076746e+07,4.262413557541e+01,1.375876638651e+01,0,0,0,0,0,0,0,0,0
470,114,7.889617831839e+08,7.889617140000e+08,0,GPS,21,0,L1,-3.319069523000e+08,-8.960030203049e+07,-1.642245046621e+08,1.830942175790e+07,1.123076667463e+07,1.663503121010e+07,8.078703088744e+06,1.707703088744e+06,1.729929812503e+01,2.251294767020e+01,0,0,0,0,0,0,0,0,0
471,114,7.889617831839e+08,7.889617140000e+08,0,GPS,27,0,L1,-3.319069523000e+08,-8.960030203049e+07,-1.642245046621e+08,1.927211623248e+07,1.283839927327e+07,-1.363935147671e+07,2.213564530334e+07,1.576464530334e+07,5.545175148923e+01,1.415438332660e+01,0,0,0,0,0,0,0,0,0
472,115,7.889617841839e+08,7.889617150000e+08,0,GPS,1,0,L1,-3.319144043595e+08,-8.957604443272e+07,-1.642250834480e+08,1.602770760629e+07,2.487435752081e+06,2.100761739041e+07,1.142389624780e+07,5.052896247795e+06,2.549508276262e+01,1.014201196477e+01,0,0,0,0,0,0,0,0,0
473,115,7.889617841839e+08,7.889617150000e+08,0,GPS,2,0,L1,-3.319144043595e+08,-8.957604443272e+07,-1.642250834480e+08,1.732789489641e+07,3.825976691067e+06,2.031187287581e+07,1.006156952756e+07,3.690569527557e+06,2.190343221873e+01,1.783700234860e+01,0,0,0,0,0,0,0,0,0
474,115,7.889617841839e+08,7.889617150000e+08,0,GPS,4,0,L1,-3.319144043595e+08,-8.957604443272e+07,-1.642250834480e+08,2.541468043799e+07,-2.273213119043e+05,-7.852203062259e+06,1.801126050788e+07,1.164026050788e+07,4.261657310088e+01,1.377346374874e+01,0,0,0,0,0,0,0,0,0
475,115,7.889617841839e+08,7.889617150000e+08,0,GPS,21,0,L1,-3.319144043595e+08,-8.957604443272e+07,-1.642250834480e+08,1.831018235697e+07,1.123260546246e+07,1.663298779369e+07,8.079296666606e+06,1.708296666606e+06,1.730059503242e+01,2.251013569492e+01,0,0,0,0,0,0,0,0,0
476,115,7.889617841839e+08,7.889617150000e+08,0,GPS,27,0,L1,-3.319144043595e+08,-8.957604443272e+07,-1.642250834480e+08,1.927043223693e+07,1.283832052375e+07,-1.364179384768e+07,2.213757773240e+07,1.576657773240e+07,5.545903394228e+01,1.415411034468e+01,0,0,0,0,0,0,0,0,0
477,116,7.889617851839e+08,7.889617160000e+08,0,GPS,1,0,L1,-3.319218544758e+08,-8.955178655677e+07,-1.642256628480e+08,1.602835730866e+07,2.490015594892e+06,2.100679889629e+07,1.142212020984e+07,5.051120209838e+06,2.549084904273e+01,1.015341176826e+01,0,0,0,0,0,0,0,0,0
478,116,7.889617851839e+08,7.889617160000e+08,0,GPS,2,0,L1,-3.319218544758e+08,-8.955178655677e+07,-1.642256628480e+08,1.732886827583e+07,3.828231711935e+06,2.031060714405e+07,1.005960025906e+07,3.688600259060e+06,2.189893018680e+01,1.784633781715e+01,0,0,0,0,0,0,0,0,0
479,116,7.889617851839e+08,7.889617160000e+08,0,GPS,4,0,L1,-3.319218544758e+08,-8.955178655677e+07,-1.642256628480e+08,2.541559051117e+07,-2.268877330135e+05,-7.849238225849e+06,1.800867037628e+07,1.163767037628e+07,4.260901080541e+01,1.378816547170e+01,0,0,0,0,0,0,0,0,0
480,116,7.889617851839e+08,7.889617160000e+08,0,GPS,21,0,L1,-3.319218544758e+08,-8.955178655677e+07,-1.642256628480e+08,1.831094332129e+07,1.123444419909e+07,1.663094437756e+07,8.079891720278e+06,1.708891720278e+06,1.730189486218e+01,2.250731741767e+01,0,0,0,0,0,0,0,0,0
481,116,7.889617851839e+08,7.889617160000e+08,0,GPS,27,0,L1,-3.319218544758e+08,-8.955178655677e+07,-1.642256628480e+08,1.926874833202e+07,1.283824208865e+07,-1.364423621864e+07,2.213951029250e+07,1.576851029250e+07,5.546631655418e+01,1.415383715423e+01,0,0,0,0,0,0,0,0,0
482,117,7.889617861839e+08,7.889617170000e+08,0,GPS,1,0,L1,-3.319293026524e+08,-8.952752838857e+07,-1.642262428619e+08,1.602900747257e+07,2.492595356488e+06,2.100598040204e+07,1.142034498010e+07,5.049344980098e+06,2.548661682125e+01,1.016481078320e+01,0,0,0,0,0,0,0,0,0
483,117,7.889617861839e+08,7.889617170000e+08,0,GPS,2,0,L1,-3.319293026524e+08,-8.952752838857e+07,-1.642262428619e+08,1.732984207632e+07,3.830486610917e+06,2.030934141229e+07,1.005763179656e+07,3.686631796564e+06,2.189442968188e+01,1.785567072865e+01,0,0,0,0,0,0,0,0,0
484,117,7.889617861839e+08,7.889617170000e+08,0,GPS,4,0,L1,-3.319293026524e+08,-8.952752838857e+07,-1.642262428619e+08,2.541650078273e+07,-2.264542884406e+05,-7.846273389440e+06,1.800608037235e+07,1.163508037235e+07,4.260144868846e+01,1.380287155891e+01,0,0,0,0,0,0,0,0,0
485,117,7.889617861839e+08,7.889617170000e+08,0,GPS,21,0,L1,-3.319293026524e+08,-8.952752838857e+07,-1.642262428619e+08,1.831170465126e+07,1.123628288469e+07,1.662890096115e+07,8.080488249700e+06,1.709488249700e+06,1.730319761414e+01,2.250449283963e+01,0,0,0,0,0,0,0,0,0
486,117,7.889617861839e+08,7.889617170000e+08,0,GPS,27,0,L1,-3.319293026524e+08,-8.952752838857e+07,-1.642262428619e+08,1.926706451834e+07,1.283816396712e+07,-1.364667858960e+07,2.214144298359e+07,1.577044298359e+07,5.547359932452e+01,1.415356375531e+01,0,0,0,0,0,0,0,0,0
